TransactionID,DateKey,BranchKey,ProductKey,Revenue,Expense,TransactionCount
7654,191,8,3,37029,1921,453
7655,822,2,1,11568,5430,281
7656,363,8,5,23094,5522,22
7657,720,4,3,1612,8079,367
7658,479,6,5,1766,1845,250
7659,811,1,1,6589,27345,128
7660,31,7,2,25823,12727,20
7661,843,2,2,28727,17719,374
7662,447,6,5,34064,22644,86
7663,627,4,2,48145,2935,452
7664,66,6,6,36501,13121,111
7665,547,6,2,34045,28058,187
7666,1088,8,4,27697,12355,38
7667,884,2,5,29394,13192,456
7668,624,1,4,47559,23003,235
7669,523,6,2,16691,17836,91
7670,417,4,3,8471,12732,485
7671,124,7,1,14103,15135,388
7672,284,1,6,14216,15948,452
7673,253,2,2,43036,18326,264
7674,376,1,1,9654,20124,84
7675,199,1,4,31566,9855,344
7676,618,7,4,36848,18798,241
7677,468,6,5,42611,23581,377
7678,1024,3,5,39934,3973,453
7679,266,6,2,38655,18222,443
7680,1021,8,5,48695,7623,404
7681,587,5,1,7429,4824,486
7682,540,1,4,24166,12753,218
7683,1072,5,5,23599,12903,393
7684,298,7,1,33248,24041,80
7685,168,5,3,35000,23523,189
7686,187,2,3,18425,5505,39
7687,234,7,4,41600,17447,155
7688,932,3,3,31743,20161,376
7689,571,8,3,27696,6623,344
7690,20,1,6,42928,17295,335
7691,370,6,6,42071,4268,401
7692,676,8,2,16397,23479,415
7693,216,8,1,6963,24722,195
7694,577,7,6,11727,16914,351
7695,1083,5,1,27835,11311,469
7696,662,6,1,41149,17021,279
7697,247,2,6,47434,4537,237
7698,581,1,2,5511,2417,352
7699,248,1,5,31796,17698,214
7700,54,7,6,47994,4516,257
7701,582,1,4,47565,17105,73
7702,47,6,1,48174,8361,50
7703,711,5,3,40917,17966,468
7704,30,4,4,29170,24312,499
7705,250,5,3,47461,22541,32
7706,321,5,5,30757,25161,59
7707,794,3,4,38684,20593,421
7708,182,8,1,24234,2033,406
7709,1033,2,6,26782,9219,139
7710,163,8,3,12045,27087,493
7711,421,4,3,32145,11649,359
7712,244,8,2,30237,25241,235
7713,747,6,3,15076,14488,305
7714,695,2,4,7376,8615,225
7715,555,4,1,5598,18942,306
7716,565,6,2,33486,14670,212
7717,1010,3,2,40119,1755,457
7718,42,1,2,22802,16432,344
7719,651,2,5,19269,27923,245
7720,1,4,5,34474,15525,473
7721,827,5,1,16416,13212,142
7722,915,8,4,25775,3855,220
7723,650,2,6,24376,5236,437
7724,760,8,6,6433,28260,275
7725,933,4,2,6606,12808,123
7726,424,1,2,5219,19797,36
7727,927,4,4,49148,5159,32
7728,624,7,6,6500,12228,162
7729,74,8,2,24915,12302,119
7730,859,3,3,21174,9904,245
7731,129,2,2,38604,18661,397
7732,719,6,4,30436,9751,133
7733,434,3,6,41631,4009,352
7734,578,6,5,5870,10006,48
7735,143,8,5,49473,23642,203
7736,275,6,2,30372,9153,21
7737,367,4,6,26473,20945,208
7738,440,7,2,31489,2623,223
7739,336,1,3,47157,1785,467
7740,753,8,2,24288,29869,384
7741,1027,5,3,7187,5202,455
7742,692,5,3,30405,5368,492
7743,316,8,4,2614,27849,68
7744,532,7,3,15031,18779,240
7745,964,8,2,6351,20643,390
7746,1080,4,3,22462,20976,94
7747,959,7,6,33102,11273,237
7748,659,6,5,18768,2678,239
7749,312,3,1,46921,8173,287
7750,1052,6,2,27363,21651,306
7751,809,6,6,7153,17715,449
7752,280,6,2,27635,26634,336
7753,944,1,5,28844,14499,416
7754,84,4,3,41389,21371,336
7755,305,8,5,23281,26854,263
7756,71,3,6,32226,18151,346
7757,1003,5,1,13858,25885,76
7758,946,6,5,46197,29332,63
7759,241,5,2,34338,13031,300
7760,926,2,6,6293,7789,310
7761,965,3,4,29615,15403,233
7762,941,2,6,20706,2952,494
7763,559,6,3,49947,12120,253
7764,653,3,1,27908,15779,146
7765,615,2,6,5840,18639,235
7766,476,8,4,3707,4348,482
7767,855,2,2,29342,10815,477
7768,754,7,3,44661,16953,223
7769,31,7,6,49171,28919,175
7770,294,6,5,37486,10079,396
7771,861,7,3,40853,17270,260
7772,855,8,3,37318,12528,302
7773,494,3,4,33563,13359,113
7774,649,2,3,48776,6885,75
7775,115,4,1,27142,12478,221
7776,167,1,1,43473,1611,314
7777,827,8,5,22622,3491,469
7778,313,3,4,38878,24643,393
7779,753,3,2,25266,11932,344
7780,467,8,1,4015,9913,424
7781,400,1,2,37775,27214,10
7782,164,6,4,27811,1813,141
7783,506,8,3,33517,14206,29
7784,492,8,2,20980,10562,168
7785,574,5,3,20437,21939,175
7786,324,4,5,23163,25485,201
7787,734,4,3,3447,16814,52
7788,837,2,5,35848,1276,490
7789,1020,4,6,40363,3584,250
7790,988,6,1,13535,6954,225
7791,846,6,1,15540,25893,93
7792,918,4,1,48511,4327,86
7793,662,8,5,13119,21768,75
7794,971,6,5,1345,641,127
7795,888,3,5,18085,23499,191
7796,519,7,4,46386,27816,261
7797,209,5,6,3076,6883,283
7798,782,2,5,5001,9759,297
7799,625,2,2,10948,28277,382
7800,352,3,6,17833,21370,255
7801,682,1,4,45336,11752,57
7802,845,2,5,25489,3104,51
7803,371,6,6,34519,5298,296
7804,265,7,5,16602,26558,198
7805,212,7,6,23496,29680,401
7806,470,7,3,15108,17979,166
7807,372,8,4,46765,29310,12
7808,349,6,6,19408,985,353
7809,70,4,6,12292,4199,345
7810,233,4,5,11447,24973,171
7811,1059,7,5,12388,9364,336
7812,448,5,4,23725,24971,368
7813,1061,4,2,35642,16026,316
7814,787,6,2,35675,2502,80
7815,778,8,3,14901,7513,318
7816,672,1,3,3863,12959,330
7817,478,6,1,7193,15996,323
7818,1007,5,4,41412,9795,91
7819,751,5,1,34628,15989,163
7820,113,3,5,49337,18316,166
7821,539,8,3,37005,6377,353
7822,881,2,4,45685,11581,475
7823,961,4,1,43324,23677,390
7824,973,3,5,38449,9953,492
7825,168,2,5,35888,12545,52
7826,333,8,4,38998,8734,279
7827,903,6,1,4510,25167,94
7828,465,6,3,47698,2352,123
7829,458,8,5,12633,16303,84
7830,246,6,6,27087,9945,444
7831,405,4,3,27809,25607,322
7832,36,3,2,19675,24366,150
7833,830,3,2,1172,7755,105
7834,361,3,5,8481,21515,127
7835,691,5,3,6225,17337,446
7836,444,2,6,21362,16549,373
7837,510,5,4,41981,21887,12
7838,987,5,4,13482,16010,76
7839,210,8,1,10410,22656,177
7840,710,5,2,37429,12555,62
7841,758,3,5,42472,13650,150
7842,588,8,3,32054,903,244
7843,964,5,3,8378,6664,339
7844,251,7,3,19040,29327,98
7845,229,5,6,6216,3577,282
7846,639,1,3,8846,26887,61
7847,22,8,5,3362,15891,263
7848,879,4,5,18973,19158,498
7849,354,5,4,48526,21321,267
7850,968,5,3,35396,6984,236
7851,635,2,2,34518,25832,138
7852,314,2,2,32613,13480,453
7853,854,6,2,1244,3120,466
7854,28,5,1,13720,24612,413
7855,390,5,4,48582,22917,159
7856,939,5,4,31872,4359,463
7857,901,3,6,24913,10976,253
7858,441,3,1,31962,11353,148
7859,430,3,4,26531,15910,268
7860,605,1,3,20643,2343,458
7861,964,1,2,9562,21940,374
7862,410,3,2,23703,15476,98
7863,29,1,4,1191,22395,356
7864,1030,6,1,14924,28004,479
7865,505,1,6,4693,1246,77
7866,243,7,4,29195,2897,146
7867,167,2,4,3916,4600,253
7868,771,7,6,20123,6741,287
7869,131,7,6,10246,3996,316
7870,408,1,5,1088,1657,27
7871,883,1,5,5413,4075,195
7872,854,5,2,40056,7762,207
7873,52,5,2,25665,11435,486
7874,927,8,3,35175,4124,317
7875,818,1,5,43382,4395,481
7876,736,6,2,12694,13715,353
7877,951,1,3,39328,18187,11
7878,793,7,5,16117,28888,131
7879,615,5,4,24059,4729,17
7880,454,2,4,9773,28274,101
7881,575,5,3,26637,29050,208
7882,225,8,4,6031,13662,487
7883,573,5,5,24959,26343,418
7884,875,5,1,21490,15650,181
7885,345,1,4,47074,19967,99
7886,1025,2,4,41921,24320,430
7887,263,1,1,28747,15489,311
7888,444,5,4,3587,14725,242
7889,875,4,3,18703,3050,50
7890,495,7,4,1708,23617,178
7891,105,1,5,40517,21541,456
7892,424,4,6,6055,13708,10
7893,705,5,2,37562,26280,402
7894,29,2,3,6366,28513,192
7895,426,7,2,4377,10304,495
7896,1070,7,2,12851,2072,164
7897,430,6,3,33518,4639,362
7898,194,8,2,13315,24150,235
7899,817,7,5,26021,7344,24
7900,919,7,4,11497,7741,314
7901,23,5,6,42569,21625,71
7902,1078,2,5,24001,11080,238
7903,1019,3,6,3616,14263,267
7904,678,1,6,32672,25133,428
7905,325,2,5,26479,9263,199
7906,143,3,3,27412,11608,407
7907,702,1,1,46685,9381,407
7908,592,5,3,47061,25801,454
7909,526,1,6,8708,24704,185
7910,615,1,1,9173,4246,117
7911,43,2,2,35193,6636,165
7912,1071,1,3,35504,1894,62
7913,962,1,6,14704,7787,201
7914,183,1,3,13833,15962,323
7915,741,6,3,35400,9205,392
7916,1069,8,2,48215,17675,332
7917,922,5,4,34859,3957,344
7918,67,5,1,2688,11569,23
7919,91,2,2,4841,2910,279
7920,169,6,4,19259,22213,236
7921,866,3,1,10523,28502,375
7922,703,4,5,26404,15951,213
7923,227,1,2,2415,22016,384
7924,377,1,5,25831,29058,21
7925,111,1,3,29535,3533,424
7926,373,8,3,14208,27987,116
7927,306,1,5,16402,1825,33
7928,808,2,1,41603,13816,432
7929,167,8,6,17129,19736,43
7930,456,2,6,23281,4079,283
7931,769,1,5,39835,7279,219
7932,370,4,3,4251,23625,403
7933,171,4,5,14784,6439,259
7934,584,5,4,37552,29943,399
7935,933,7,4,34078,22726,350
7936,2,4,2,6530,27650,393
7937,717,8,4,19901,2238,13
7938,691,2,3,10751,16200,40
7939,384,5,5,23302,3580,285
7940,460,5,5,49968,27257,279
7941,754,8,5,33087,501,497
7942,1067,3,6,35300,24435,74
7943,2,8,6,23096,27626,107
7944,897,1,5,12953,3558,380
7945,593,3,4,48319,14501,190
7946,31,7,1,35176,7339,255
7947,647,1,1,14105,27788,341
7948,211,3,5,42634,2619,314
7949,1025,5,5,2277,8008,408
7950,705,1,5,34215,2511,385
7951,1043,7,3,24130,2443,31
7952,377,8,2,47330,6741,406
7953,604,3,5,36185,23523,193
7954,483,4,5,34381,20105,87
7955,767,2,5,7943,16223,285
7956,311,5,4,27750,27263,254
7957,308,2,6,29734,15705,124
7958,198,7,6,9449,16675,283
7959,2,6,1,19013,5367,393
7960,94,5,3,33148,10333,332
7961,985,6,5,43227,24626,48
7962,42,4,5,30315,7015,103
7963,119,8,6,47904,22813,355
7964,114,6,1,36092,13693,180
7965,929,6,2,34138,891,58
7966,22,6,1,2277,5687,410
7967,851,1,2,31480,29310,462
7968,179,4,5,9012,23629,454
7969,200,3,6,6890,2077,113
7970,75,4,1,42888,16784,160
7971,635,1,4,13739,15601,429
7972,311,5,4,22985,27448,410
7973,993,6,3,37139,22168,423
7974,736,6,1,23295,10508,106
7975,67,8,2,17579,8748,257
7976,273,7,4,29490,1535,353
7977,333,8,2,5449,4794,496
7978,230,3,5,31947,13676,450
7979,1080,6,6,1339,18981,132
7980,157,2,3,5890,517,435
7981,867,8,4,21106,9584,366
7982,657,4,1,33636,23590,90
7983,757,5,6,39452,16298,58
7984,209,1,6,24011,7154,275
7985,645,2,3,43727,14079,464
7986,1007,4,5,43904,14669,53
7987,506,2,2,5058,8737,352
7988,359,3,2,13979,17433,205
7989,228,5,6,47970,3549,44
7990,138,5,1,24791,5511,129
7991,551,3,1,16552,1956,27
7992,685,2,4,5179,4975,213
7993,572,2,2,48093,28420,272
7994,746,2,3,21271,9921,349
7995,209,4,3,2169,3342,198
7996,649,8,5,29594,25975,79
7997,40,5,1,48814,21291,470
7998,1006,2,4,48940,7353,119
7999,37,7,1,18043,19107,108
8000,275,8,4,39292,7111,304
8001,268,1,1,39919,6991,203
8002,302,3,6,5442,27579,198
8003,207,4,2,49977,7753,258
8004,102,7,4,46403,12233,241
8005,709,7,2,11266,17398,294
8006,440,5,6,42512,13199,180
8007,872,7,6,3804,2102,19
8008,579,4,3,37233,12011,401
8009,665,3,2,30132,23777,148
8010,138,6,1,47619,3610,181
8011,283,4,4,28780,29178,266
8012,221,1,3,41315,27791,256
8013,93,5,6,35759,8579,38
8014,229,4,1,47507,5461,68
8015,49,5,1,44684,21446,210
8016,750,8,5,10437,17488,266
8017,101,5,2,14918,7909,46
8018,1062,3,6,46850,28475,151
8019,128,4,2,25543,20575,342
8020,286,3,4,49247,26327,185
8021,746,5,3,40516,25861,315
8022,144,4,5,44130,6504,157
8023,315,2,4,14626,28968,246
8024,716,5,5,40888,12262,94
8025,664,7,4,6585,8808,219
8026,1062,2,5,12539,14142,120
8027,677,5,2,28324,15013,30
8028,1015,6,3,10034,9383,171
8029,760,6,5,43720,12238,495
8030,739,4,4,7420,29068,350
8031,696,1,2,49365,2731,499
8032,531,7,2,22389,28755,475
8033,273,7,5,35327,2612,465
8034,679,4,4,42949,19879,380
8035,243,6,1,31453,5021,461
8036,492,4,4,44492,26037,113
8037,276,1,4,49139,26633,159
8038,390,1,5,38929,17182,47
8039,903,3,3,38559,24086,219
8040,205,8,3,16853,8852,212
8041,27,8,4,40572,11386,321
8042,912,5,2,32961,10173,114
8043,971,6,2,27979,23722,37
8044,604,2,2,22155,1064,200
8045,608,3,4,12016,26812,445
8046,292,5,1,25345,19392,39
8047,919,2,6,49632,12560,388
8048,729,6,6,47309,3212,330
8049,877,4,4,39826,1624,96
8050,423,2,5,34755,26282,138
8051,796,7,2,38729,10105,476
8052,673,5,3,48732,23675,101
8053,69,2,4,48209,10322,465
8054,963,5,3,29321,12931,12
8055,176,1,5,9564,22250,148
8056,1032,8,4,36244,9448,167
8057,41,3,5,9085,26863,266
8058,443,3,4,17700,28970,221
8059,48,6,6,2389,11096,81
8060,923,3,4,20649,5552,196
8061,5,4,5,1294,11689,42
8062,1041,5,2,9678,10944,431
8063,151,1,4,41607,6814,125
8064,1034,5,6,18057,12312,379
8065,596,7,6,29056,6324,452
8066,975,7,6,48510,27003,487
8067,702,5,4,10062,23132,82
8068,917,8,5,44800,11858,212
8069,560,8,4,40193,21283,276
8070,147,5,2,41671,27085,14
8071,411,6,4,36916,3664,380
8072,481,7,4,6082,15545,242
8073,110,1,4,40620,4990,494
8074,1073,6,2,43129,12504,268
8075,119,2,1,24619,18683,418
8076,1004,2,2,29521,2286,300
8077,596,7,6,4620,12510,50
8078,271,5,6,20389,20240,201
8079,940,2,4,17141,27294,170
8080,209,8,4,48909,6118,148
8081,726,6,4,32848,14783,285
8082,387,5,1,1665,23287,276
8083,624,6,5,29043,28754,272
8084,198,6,4,37149,24047,442
8085,610,4,1,4883,23764,402
8086,1050,8,1,39750,2985,286
8087,873,8,2,40157,27016,447
8088,558,8,4,30280,5694,105
8089,689,7,2,8230,28666,245
8090,45,3,4,17492,7107,341
8091,193,7,2,6727,8653,258
8092,69,8,6,49892,17707,426
8093,471,8,5,37974,6972,328
8094,839,8,1,29435,20211,350
8095,684,4,1,32262,7761,216
8096,323,1,6,29378,26218,207
8097,468,3,1,7493,26044,322
8098,335,2,6,42065,22429,87
8099,1009,7,4,17180,25670,301
8100,541,4,4,39417,18815,319
8101,493,2,6,35290,5511,187
8102,333,4,3,3349,20294,121
8103,503,6,3,5321,1506,384
8104,603,7,2,19245,8485,388
8105,474,5,5,40459,25752,497
8106,125,7,2,13259,3627,321
8107,682,1,1,12747,22272,75
8108,929,1,4,40425,19887,138
8109,820,2,6,8138,5196,167
8110,523,3,5,33581,591,97
8111,126,8,6,21846,23149,424
8112,565,7,4,46861,1466,331
8113,245,4,1,44342,21864,20
8114,51,7,5,41554,11733,238
8115,870,8,2,41063,2349,448
8116,239,5,2,14874,29668,253
8117,61,7,2,8438,25430,262
8118,1057,3,5,32251,6603,102
8119,130,1,4,44593,12767,49
8120,208,4,2,33871,27340,73
8121,653,5,6,11709,8064,249
8122,685,4,6,34065,9126,300
8123,964,5,4,2278,14776,498
8124,186,3,1,33941,16929,96
8125,474,4,1,46840,23240,174
8126,1011,3,4,9505,7299,370
8127,389,2,1,3473,25214,98
8128,34,2,2,27805,28611,173
8129,1017,5,5,20610,15849,180
8130,607,7,5,6621,6990,455
8131,162,7,4,35092,22655,244
8132,41,6,4,41363,16732,308
8133,41,7,6,45082,4741,180
8134,340,3,1,2619,22060,345
8135,924,8,1,34130,19916,145
8136,758,2,1,49343,2117,389
8137,446,3,4,13735,4453,82
8138,232,2,5,3250,8695,82
8139,460,6,3,11745,3059,420
8140,735,1,4,36655,5260,58
8141,1027,7,5,34294,12006,110
8142,759,8,3,18125,12815,352
8143,429,3,5,43664,26198,39
8144,987,5,2,23320,15421,280
8145,235,5,4,17095,6411,124
8146,325,5,6,6952,23647,324
8147,330,2,3,22885,16600,224
8148,50,7,4,7549,11859,107
8149,68,3,5,23650,9239,472
8150,885,5,5,11230,28575,253
8151,1046,2,6,47198,26756,250
8152,76,8,2,29053,7096,42
8153,471,1,3,24114,18612,181
8154,495,7,5,33490,5430,139
8155,558,3,2,17433,22036,239
8156,604,8,6,22575,20616,12
8157,346,4,4,10098,28591,479
8158,170,8,3,27106,18689,152
8159,213,3,1,22160,23448,142
8160,612,6,2,26771,29584,229
8161,738,8,2,4726,3785,381
8162,408,4,6,24148,13167,423
8163,748,3,2,39670,6157,368
8164,523,6,4,41441,11750,159
8165,78,3,1,46606,12450,252
8166,113,6,2,8863,14447,374
8167,81,3,5,36109,15562,494
8168,655,8,4,49234,12165,397
8169,897,2,6,5264,6341,220
8170,1055,5,5,17449,1801,117
8171,442,6,3,41008,12049,496
8172,993,2,1,18612,25387,408
8173,181,3,3,20358,23829,313
8174,964,5,2,28964,6417,429
8175,223,3,2,45641,28329,328
8176,1069,3,4,3885,28396,428
8177,680,6,2,36538,3338,70
8178,305,2,5,15873,3071,212
8179,434,7,1,45600,4679,313
8180,725,6,1,42880,1685,172
8181,550,6,2,38852,14769,218
8182,1036,5,6,43933,26886,435
8183,316,2,3,26191,29780,137
8184,739,6,5,10056,1045,401
8185,235,1,5,45642,2398,76
8186,948,8,2,23903,6505,178
8187,304,1,2,1832,670,474
8188,282,2,4,34286,7353,214
8189,446,6,2,2925,29435,88
8190,447,7,4,22160,3563,31
8191,160,5,5,31360,6601,60
8192,1072,6,3,6923,27674,379
8193,625,5,3,46238,4039,90
8194,118,4,3,8173,24656,288
8195,187,3,2,4203,19589,176
8196,456,1,5,42059,12232,56
8197,682,7,4,43353,28076,281
8198,1018,6,3,6334,24155,76
8199,379,2,6,21843,27734,103
8200,98,5,6,13332,23917,206
8201,538,5,5,1359,27000,44
8202,12,4,2,11397,27826,486
8203,798,7,2,32530,16194,129
8204,174,3,6,42385,20173,290
8205,512,4,6,43649,26499,446
8206,777,6,5,13327,27257,428
8207,1005,6,6,44058,6117,123
8208,993,8,3,47724,27929,251
8209,890,8,2,33524,9505,129
8210,255,7,5,47964,16201,244
8211,651,1,6,32348,20049,63
8212,590,8,1,30578,13375,130
8213,985,4,2,36249,5526,291
8214,301,5,5,21231,10247,271
8215,596,6,4,14470,10794,327
8216,650,5,6,48928,9118,13
8217,115,1,5,2692,5942,482
8218,86,2,3,43406,27462,406
8219,386,7,6,5900,10682,219
8220,149,2,4,46844,3853,403
8221,264,4,1,36430,3691,134
8222,721,6,2,38515,11532,231
8223,311,1,6,29301,29327,204
8224,608,7,2,29714,22848,35
8225,60,8,2,21923,19122,216
8226,67,3,5,19701,22309,409
8227,136,6,1,12835,11946,284
8228,227,2,4,24834,7055,428
8229,395,5,1,21948,18689,283
8230,986,7,2,46654,5715,102
8231,49,6,5,16463,9049,49
8232,1076,3,4,21290,24533,434
8233,182,8,5,41266,23768,400
8234,130,5,2,21524,27109,193
8235,414,3,2,5537,25358,80
8236,245,7,4,9745,12542,483
8237,341,2,2,46796,18048,130
8238,989,5,4,18603,685,266
8239,717,6,4,36574,7886,174
8240,328,2,5,29018,3844,127
8241,270,6,3,8854,4490,202
8242,262,8,2,15095,20839,499
8243,955,7,2,2840,6510,66
8244,290,7,6,42447,7870,202
8245,1050,5,6,44354,26832,332
8246,5,6,6,4107,25225,147
8247,292,7,2,21269,25554,265
8248,1035,4,5,23991,10282,307
8249,653,5,4,8476,16649,24
8250,397,1,5,42541,1244,325
8251,10,7,2,8593,2087,280
8252,171,2,5,18286,29327,384
8253,995,2,3,35233,4228,354
8254,264,8,2,44207,25338,325
8255,912,7,4,15158,15631,478
8256,1039,8,5,47693,12845,67
8257,594,8,5,15359,9290,259
8258,302,8,3,12489,15132,288
8259,742,4,2,11039,2404,77
8260,1091,1,1,2712,8087,434
8261,649,6,1,41323,2824,350
8262,505,2,3,38194,8116,30
8263,237,4,3,20969,6734,497
8264,788,7,6,22728,18310,394
8265,968,1,6,20390,11638,345
8266,1076,1,2,43323,770,496
8267,34,1,2,13422,19174,334
8268,1052,7,1,28503,21197,150
8269,233,5,3,33703,18102,162
8270,19,2,1,44833,3704,51
8271,744,7,4,21010,15453,246
8272,170,3,3,37563,4661,246
8273,674,4,1,4404,27766,77
8274,981,4,5,20351,26108,204
8275,1011,7,2,31477,29271,151
8276,325,5,4,35976,19806,69
8277,728,2,1,30008,19369,340
8278,661,5,2,34610,6662,34
8279,1002,2,5,26400,19801,350
8280,1045,6,6,19371,6048,273
8281,138,5,5,6445,19282,228
8282,300,5,3,8026,12042,134
8283,93,6,3,20074,25057,297
8284,733,1,1,18391,2680,282
8285,350,5,1,33837,3598,406
8286,218,4,4,26559,13876,259
8287,45,4,2,36925,9646,374
8288,564,3,2,45983,15590,69
8289,751,3,6,49129,6944,70
8290,448,7,2,3010,21308,159
8291,742,1,6,43409,17039,106
8292,720,8,5,30873,6316,410
8293,611,5,3,41509,26893,220
8294,22,1,6,1108,3349,289
8295,717,4,6,6590,19405,436
8296,1033,2,4,23668,19034,429
8297,362,8,4,6114,1003,37
8298,826,5,5,7708,10133,161
8299,91,4,1,2383,29122,171
8300,76,5,3,39015,27855,97
8301,1024,6,2,6302,9958,101
8302,853,5,4,11019,5798,258
8303,552,1,5,4135,4568,258
8304,83,6,5,25315,12909,211
8305,289,3,5,6613,7385,168
8306,1069,4,2,24316,29686,252
8307,590,2,6,13860,19597,454
8308,602,6,4,18312,25442,313
8309,329,6,1,34456,17567,470
8310,248,6,6,8917,5262,67
8311,1072,8,2,3414,7892,134
8312,862,3,4,42778,22490,307
8313,85,4,6,40734,29097,120
8314,628,8,2,32379,23999,97
8315,267,1,3,25685,12130,23
8316,884,7,2,6734,14582,412
8317,897,4,3,29457,559,50
8318,1051,5,2,35658,13369,495
8319,895,5,3,3948,9901,227
8320,724,6,5,36822,16922,60
8321,473,1,3,16738,4277,208
8322,767,6,5,30042,18586,173
8323,1061,5,2,20364,8303,436
8324,923,1,4,3691,14143,373
8325,784,6,5,13487,9235,123
8326,370,1,5,22797,24871,189
8327,750,8,4,30467,8267,165
8328,106,2,1,48721,27642,496
8329,320,7,5,44632,7361,279
8330,1039,2,5,16915,1411,12
8331,539,3,5,32371,18042,322
8332,881,5,2,21007,19989,83
8333,578,8,6,2882,6801,20
8334,625,8,5,2674,6814,22
8335,39,2,2,26551,14965,382
8336,729,2,4,11385,8803,230
8337,599,1,6,1003,22146,241
8338,958,4,3,43659,23627,289
8339,472,8,2,27322,11982,353
8340,675,4,5,16701,28500,78
8341,763,5,2,4756,28384,158
8342,35,7,2,34686,19311,30
8343,319,4,1,49893,16615,396
8344,726,1,3,39721,5441,336
8345,896,7,4,31831,16415,416
8346,1020,3,3,48959,3819,199
8347,455,3,1,11997,12274,449
8348,784,6,2,45175,29484,330
8349,105,6,1,16036,15343,409
8350,760,6,3,9052,1444,167
8351,154,7,4,18100,3314,64
8352,333,7,2,3173,21426,211
8353,872,3,6,48629,7884,134
8354,802,1,5,26582,3484,214
8355,277,7,4,35482,7493,110
8356,151,4,5,20866,25988,43
8357,564,4,3,15505,2782,209
8358,657,3,4,15041,3758,59
8359,875,3,1,10684,8239,168
8360,242,8,4,41743,26840,262
8361,436,8,4,20512,16514,23
8362,805,5,5,48658,14791,348
8363,701,2,5,15167,2129,32
8364,151,5,4,3317,13749,191
8365,205,2,4,31180,28064,303
8366,684,5,2,45445,21754,136
8367,66,4,2,17574,6225,161
8368,821,1,3,32271,26587,254
8369,446,2,3,1353,23913,261
8370,957,1,1,4967,22838,189
8371,987,3,6,3950,19368,446
8372,684,3,3,36857,14311,88
8373,807,7,3,41902,22433,428
8374,579,3,5,2735,2606,18
8375,445,4,4,43406,26180,121
8376,313,1,5,42497,16403,226
8377,491,5,1,23145,12326,285
8378,598,7,1,2681,11860,459
8379,135,7,5,43731,28394,181
8380,300,7,2,18786,19679,159
8381,105,5,3,46618,3416,187
8382,636,7,2,3985,12517,373
8383,843,6,5,45049,2401,157
8384,613,8,4,26944,15823,318
8385,255,4,6,33957,4958,457
8386,646,1,5,47249,14539,387
8387,326,7,1,49808,29631,184
8388,1003,5,4,3100,4809,331
8389,875,1,4,15833,4086,254
8390,695,7,5,34416,25055,380
8391,139,1,1,27877,18294,259
8392,945,6,5,21689,27378,231
8393,899,6,3,28064,11700,375
8394,7,1,4,35993,27385,230
8395,477,6,6,47546,21909,91
8396,415,8,5,43105,17087,429
8397,216,5,3,45851,19927,263
8398,708,1,6,31181,13808,442
8399,423,8,4,24046,21738,498
8400,289,2,5,49856,22002,386
8401,1082,5,2,29416,7353,176
8402,113,6,5,2158,2273,80
8403,1062,1,6,10751,9152,429
8404,847,8,5,2905,15903,374
8405,458,2,4,39645,18095,123
8406,836,5,1,36466,29966,361
8407,178,6,3,28980,15211,68
8408,404,1,6,13889,16922,477
8409,762,1,2,4317,14930,396
8410,442,3,1,30361,20787,115
8411,727,7,3,43920,7113,245
8412,187,3,2,19933,28433,251
8413,931,7,3,19455,20066,324
8414,887,4,4,15722,5194,233
8415,327,5,2,14693,3726,65
8416,82,4,5,17799,12205,10
8417,350,6,4,33087,20410,72
8418,1051,5,5,17874,17989,143
8419,58,2,4,39015,8444,317
8420,1018,8,6,43836,24756,455
8421,612,7,5,23470,9823,279
8422,511,3,3,22216,17287,245
8423,714,3,4,21254,7269,22
8424,129,2,5,45576,24882,219
8425,861,6,2,5171,18187,483
8426,657,7,4,46166,11216,29
8427,304,7,5,32325,10173,277
8428,886,2,4,6917,26640,140
8429,92,1,3,12181,23813,278
8430,109,8,6,16991,9498,57
8431,116,8,5,8325,14384,243
8432,678,5,6,17612,28026,28
8433,790,7,4,37437,17288,246
8434,1079,1,5,22400,5671,167
8435,633,1,1,33963,5321,134
8436,549,7,3,8908,6225,122
8437,776,3,3,49455,26758,175
8438,383,2,4,38251,29413,325
8439,705,6,2,15773,4091,209
8440,786,5,3,17099,16895,49
8441,590,7,3,15451,23306,389
8442,108,8,3,41691,920,496
8443,17,3,3,31384,5494,349
8444,490,8,3,23632,10393,185
8445,136,8,6,32172,5787,256
8446,505,8,6,29299,20732,178
8447,1081,4,6,28238,1723,119
8448,48,4,6,31028,9676,476
8449,898,1,1,12280,14654,455
8450,612,2,2,10951,27858,436
8451,202,1,3,9163,6706,209
8452,897,2,2,29360,4653,308
8453,655,6,4,27569,24417,138
8454,921,2,4,46631,14933,374
8455,370,1,4,9559,6536,424
8456,716,3,5,14390,12644,338
8457,446,3,1,19445,23081,451
8458,372,2,6,2145,5253,469
8459,252,5,6,16169,17355,232
8460,173,3,4,26794,9411,44
8461,913,2,2,8020,13180,341
8462,215,4,5,40890,3918,199
8463,916,4,3,35070,23941,399
8464,65,7,3,5593,23895,433
8465,274,2,3,46218,23302,111
8466,225,8,4,27487,14032,82
8467,26,4,6,4187,29701,156
8468,349,1,1,26241,22319,180
8469,336,7,3,43620,12107,378
8470,1033,7,6,45854,15713,228
