LoadID,DateKey,TableName,RecordCount,MissingValues,ErrorCount,LoadDurationSeconds,LoadStatus
3711,97,Account,74733,2698,303,495,Success
3712,612,Product,36109,4465,197,694,Fail
3713,85,Branch,63540,3090,378,667,Fail
3714,203,Loan,108716,3805,237,161,Success
3715,910,Account,95697,1365,272,350,Success
3716,624,Card,197904,3272,350,57,Fail
3717,24,Product,39863,4556,75,720,Success
3718,49,Transaction,183946,3815,257,579,Success
3719,473,Customer,141156,3972,461,137,Success
3720,452,Product,26355,283,465,86,Fail
3721,320,Product,192986,4653,46,370,Success
3722,804,Account,52817,3983,218,166,Success
3723,928,Customer,97428,357,127,278,Success
3724,654,Loan,180006,881,246,674,Success
3725,261,Card,47567,778,58,216,Success
3726,1073,Transaction,22493,505,337,717,Success
3727,167,Card,65653,1109,307,182,Success
3728,592,Transaction,140038,2878,361,263,Success
3729,866,Branch,91044,4563,302,720,Success
3730,773,Transaction,192447,3468,191,470,Success
3731,93,Transaction,116907,4199,197,155,Fail
3732,519,Transaction,175444,4557,110,310,Success
3733,310,Account,136103,132,289,661,Success
3734,73,Loan,164821,2767,104,639,Success
3735,831,Loan,98779,680,47,78,Success
3736,488,Loan,13594,2373,15,608,Success
3737,333,Product,6343,2630,152,487,Success
3738,196,Branch,66586,4128,318,660,Success
3739,500,Branch,179040,2798,110,529,Success
3740,970,Loan,90627,368,230,492,Success
3741,415,Transaction,69617,2700,346,791,Success
3742,28,Product,196451,4403,330,69,Success
3743,1040,Account,81698,1710,60,337,Success
3744,48,Product,59527,4269,153,267,Success
3745,1063,Product,157938,1332,231,590,Success
3746,511,Card,78530,1237,492,316,Success
3747,530,Branch,11200,3811,433,127,Success
3748,262,Branch,9400,1724,153,600,Success
3749,453,Customer,166113,1236,66,788,Success
3750,482,Transaction,17354,2729,105,248,Fail
3751,5,Product,22541,3242,123,400,Success
3752,562,Loan,173998,3745,132,438,Success
3753,551,Transaction,128353,1092,171,593,Success
3754,241,Account,4965,920,194,170,Success
3755,178,Branch,167506,501,366,353,Success
3756,685,Transaction,31957,898,356,667,Success
3757,245,Loan,71023,206,63,238,Fail
3758,578,Card,63600,3360,245,524,Success
3759,811,Account,142389,2686,280,372,Success
3760,1043,Account,138704,3735,166,622,Success
3761,544,Loan,89103,240,427,713,Fail
3762,594,Branch,193059,3338,139,497,Success
3763,405,Customer,191598,902,318,764,Success
3764,915,Card,107936,2350,225,594,Success
3765,501,Customer,102185,2795,163,103,Success
3766,519,Loan,143999,1891,422,705,Success
3767,940,Product,87811,4016,304,551,Success
3768,1080,Card,130281,1218,47,289,Success
3769,255,Customer,18017,4905,123,104,Success
3770,924,Branch,123210,3599,64,61,Success
3771,622,Loan,190829,1985,92,180,Success
3772,986,Loan,123823,590,315,153,Fail
3773,15,Account,63614,999,141,771,Success
3774,656,Branch,108801,4604,461,466,Success
3775,1057,Card,10437,3510,101,358,Success
3776,864,Loan,198040,4101,170,768,Success
3777,388,Transaction,186554,4093,297,138,Fail
3778,561,Card,127239,3587,397,507,Success
3779,925,Account,16045,1717,117,757,Fail
3780,130,Loan,6427,3348,11,176,Fail
3781,359,Loan,39400,551,191,657,Success
3782,659,Product,73402,3028,257,785,Success
3783,978,Product,75349,4715,119,775,Success
3784,1081,Loan,134526,899,150,672,Success
3785,797,Loan,146033,2414,156,316,Fail
3786,768,Card,93051,4355,112,251,Success
3787,1090,Transaction,18058,4977,63,587,Success
3788,901,Account,174807,4297,458,512,Success
3789,915,Card,116435,797,415,715,Success
3790,867,Customer,78904,1422,378,352,Success
3791,13,Card,17688,4208,295,263,Success
3792,1091,Account,150283,4809,309,285,Fail
3793,751,Product,155316,4046,40,126,Success
3794,356,Loan,123371,750,490,572,Success
3795,495,Product,93298,131,288,277,Fail
3796,993,Card,83575,2095,72,208,Success
3797,532,Customer,167256,1191,255,673,Success
3798,683,Product,136345,2481,496,188,Success
3799,446,Transaction,143974,1508,380,488,Success
3800,15,Product,103504,4224,421,111,Success
3801,26,Customer,116525,2164,48,532,Success
3802,634,Card,126164,2345,273,537,Success
3803,297,Account,64799,4077,320,625,Success
3804,415,Card,118011,4084,409,395,Success
3805,284,Customer,112520,685,296,284,Success
3806,945,Branch,27200,3771,448,210,Success
3807,420,Account,108896,3665,391,123,Success
3808,43,Customer,89666,4188,495,533,Success
3809,784,Branch,56557,123,43,211,Success
3810,710,Account,21083,2372,326,234,Success
3811,688,Card,52261,382,238,472,Success
3812,245,Account,69229,4307,159,304,Success
3813,239,Loan,122439,4499,216,207,Success
3814,597,Card,35324,798,279,351,Success
3815,115,Branch,64652,1503,278,367,Success
3816,1024,Loan,81581,3351,349,376,Fail
3817,244,Transaction,125217,4934,410,28,Fail
3818,530,Card,121009,2206,467,443,Success
3819,536,Card,43112,4012,2,452,Fail
3820,509,Transaction,84512,796,150,466,Success
3821,463,Branch,182238,1070,139,571,Success
3822,315,Account,166338,4622,282,248,Success
3823,336,Loan,79642,3513,499,547,Success
3824,1020,Branch,59948,3854,165,472,Success
3825,312,Branch,53515,4499,108,146,Success
3826,951,Loan,66063,536,163,370,Success
3827,805,Branch,62571,3869,356,502,Success
3828,405,Transaction,197044,2263,8,150,Success
3829,119,Account,164081,3973,495,573,Success
3830,1036,Branch,9145,4490,72,312,Success
3831,1042,Card,70769,1751,456,339,Success
3832,650,Loan,192288,154,398,123,Success
3833,562,Product,18493,3554,102,498,Success
3834,770,Branch,81682,1145,289,711,Success
3835,505,Branch,49504,214,456,268,Success
3836,2,Transaction,11373,2914,339,320,Success
3837,50,Product,86151,1076,281,117,Success
3838,273,Branch,137168,2616,228,518,Success
3839,294,Loan,188556,4051,72,172,Success
3840,615,Customer,63522,1641,164,146,Success
3841,363,Account,85174,4290,262,585,Fail
3842,882,Product,14557,57,298,241,Success
3843,202,Card,67415,641,270,700,Success
3844,154,Card,62928,1860,194,454,Success
3845,18,Branch,125260,252,452,417,Success
3846,301,Branch,195882,4474,280,130,Success
3847,856,Branch,154553,808,204,359,Success
3848,724,Account,15104,843,40,397,Success
3849,704,Loan,2134,3037,302,95,Success
3850,516,Customer,137805,1662,230,88,Success
3851,478,Customer,65098,2508,225,133,Success
3852,210,Loan,116958,4443,477,26,Success
3853,820,Customer,93335,2277,454,257,Success
3854,205,Loan,104406,3509,268,544,Success
3855,120,Product,194894,1884,205,319,Success
3856,1095,Product,171938,1555,232,163,Success
3857,111,Loan,182073,289,401,433,Success
3858,363,Transaction,124752,3194,196,643,Success
3859,938,Customer,130472,1997,370,439,Success
3860,345,Customer,102472,4331,412,539,Success
3861,599,Loan,153331,3560,51,22,Success
3862,71,Product,74889,1422,236,195,Success
3863,1030,Transaction,9605,2456,224,207,Success
3864,230,Loan,63965,2783,312,124,Success
3865,393,Account,99024,2539,222,660,Success
3866,139,Transaction,5719,4580,100,464,Success
3867,837,Product,129894,1730,476,305,Success
3868,427,Transaction,162346,4457,215,773,Success
3869,411,Transaction,28910,3603,78,289,Success
3870,242,Card,16757,3391,205,589,Success
3871,92,Account,146074,3439,405,656,Success
3872,455,Card,37787,2829,402,269,Success
3873,822,Loan,79368,2185,127,651,Success
3874,204,Branch,23508,4986,436,641,Fail
3875,698,Transaction,134689,3240,364,176,Success
3876,141,Card,40325,3602,66,728,Success
3877,572,Card,156121,3845,24,46,Success
3878,911,Loan,27541,2973,100,471,Success
3879,479,Account,162844,4274,413,611,Success
3880,943,Product,119517,2316,30,424,Success
3881,1045,Account,174802,1255,231,596,Success
3882,70,Customer,109198,112,493,358,Success
3883,104,Loan,68646,3942,296,222,Success
3884,205,Customer,137724,4463,233,605,Success
3885,33,Product,129606,2106,67,660,Fail
3886,517,Card,72135,1229,456,70,Success
3887,420,Account,129627,4881,77,481,Success
3888,712,Account,148263,4462,48,791,Success
3889,109,Transaction,119795,723,163,689,Success
3890,15,Customer,77847,858,270,710,Success
3891,806,Customer,115860,985,114,431,Fail
3892,353,Branch,51995,4140,424,623,Success
3893,735,Product,108681,2723,470,695,Success
3894,668,Product,176592,2163,369,785,Success
3895,463,Loan,27843,3160,326,53,Success
3896,234,Transaction,96050,3880,113,551,Success
3897,494,Product,41564,2052,42,200,Success
3898,438,Transaction,184276,3639,249,270,Success
3899,295,Account,53198,2658,309,402,Success
3900,728,Product,121790,404,76,467,Success
3901,39,Card,181270,3304,354,622,Success
3902,619,Loan,16667,4347,231,412,Success
3903,405,Product,189077,3284,254,543,Success
3904,101,Branch,55874,2157,481,329,Success
3905,455,Branch,1733,1032,364,294,Success
3906,950,Loan,189115,4003,211,743,Success
3907,591,Transaction,7116,4761,272,785,Success
3908,163,Customer,15694,2594,131,719,Success
3909,480,Loan,91601,1874,120,532,Success
3910,538,Product,170818,3508,186,52,Success
3911,875,Product,77224,1418,480,785,Success
3912,1062,Transaction,168939,3414,299,185,Fail
3913,1029,Transaction,64202,4103,436,440,Success
3914,769,Customer,124265,3571,453,740,Success
3915,1003,Card,59556,597,266,22,Success
3916,327,Branch,189188,1553,264,137,Success
3917,973,Branch,14084,1769,16,463,Success
3918,405,Transaction,184325,2785,442,328,Fail
3919,714,Branch,134343,2046,365,103,Success
3920,756,Loan,104238,4688,460,427,Success
3921,999,Card,172859,4460,187,250,Fail
3922,1054,Customer,63078,2992,395,670,Success
3923,636,Account,193425,885,463,775,Fail
3924,462,Customer,29099,2510,129,367,Success
3925,61,Transaction,69396,3389,228,41,Success
3926,771,Account,161024,2882,157,756,Success
3927,141,Loan,41537,267,45,464,Success
3928,629,Branch,193165,3192,177,429,Success
3929,564,Loan,134872,117,473,496,Success
3930,1046,Account,145887,2947,344,613,Success
3931,169,Product,38202,2216,161,60,Success
3932,497,Account,119346,1241,413,54,Success
3933,613,Card,32259,85,7,459,Success
3934,876,Branch,187113,4419,234,286,Success
3935,594,Card,114806,349,429,151,Success
3936,539,Account,49707,2963,60,266,Fail
3937,911,Loan,198762,1534,461,787,Success
3938,915,Customer,33183,3985,283,608,Success
3939,487,Customer,27012,3921,78,167,Success
3940,79,Card,45684,2261,287,616,Fail
3941,145,Transaction,51661,4688,274,635,Success
3942,422,Account,20153,3315,121,752,Success
3943,948,Loan,34938,3254,94,144,Success
3944,235,Card,161236,4586,222,605,Success
3945,477,Loan,43215,750,124,485,Success
3946,719,Loan,35632,1668,18,357,Success
3947,444,Product,14189,1476,118,385,Success
3948,569,Loan,74732,1314,405,467,Success
3949,559,Branch,121234,1026,303,21,Success
3950,610,Transaction,153270,3256,164,658,Success
3951,869,Loan,78508,2489,83,537,Fail
3952,965,Card,91116,121,429,241,Success
3953,654,Product,134420,2035,188,459,Success
3954,663,Card,70156,2462,48,131,Success
3955,504,Loan,190705,844,167,710,Success
3956,513,Loan,143214,4305,215,56,Success
3957,159,Product,36510,4669,58,244,Success
3958,1,Account,166646,3219,184,28,Success
3959,511,Transaction,36001,4731,285,237,Success
3960,451,Loan,197955,1499,279,431,Success
3961,522,Loan,117460,3973,26,686,Success
3962,1039,Branch,22639,2253,264,162,Success
3963,512,Branch,190053,2980,14,179,Success
3964,359,Customer,74156,2758,153,298,Success
3965,589,Branch,127491,849,182,40,Success
3966,743,Product,85111,4868,310,455,Success
3967,175,Account,81805,4641,282,747,Success
3968,552,Product,189650,2182,125,47,Success
3969,1081,Transaction,84683,429,19,392,Success
3970,875,Transaction,22855,4503,157,276,Success
3971,239,Account,151998,1096,220,694,Success
3972,700,Transaction,63436,2574,187,472,Success
3973,337,Account,77056,4494,328,460,Success
3974,240,Customer,94747,271,355,267,Success
3975,913,Account,121749,4469,364,733,Success
3976,423,Branch,4912,990,308,78,Fail
3977,507,Account,135531,4410,261,46,Success
3978,743,Card,150862,59,231,610,Success
3979,498,Customer,184554,661,340,231,Success
3980,1094,Account,170368,1636,127,605,Success
3981,747,Card,39216,1075,305,743,Success
3982,886,Customer,46364,54,125,702,Success
3983,843,Account,1564,2724,158,599,Success
3984,250,Card,22076,3298,249,366,Success
3985,1008,Transaction,87873,598,218,706,Success
3986,1078,Card,44120,2685,454,366,Success
3987,870,Loan,10739,4268,366,558,Success
3988,786,Account,160247,3755,293,392,Success
3989,645,Card,105671,2810,150,468,Success
3990,711,Loan,116237,2537,209,614,Success
3991,609,Loan,175207,3242,322,551,Fail
3992,42,Branch,102264,4628,444,337,Success
3993,55,Transaction,57659,2489,392,772,Success
3994,1022,Customer,14819,2591,222,369,Success
3995,114,Account,82233,4177,370,133,Success
3996,3,Customer,109344,4784,298,248,Success
3997,836,Product,102075,4654,58,422,Success
3998,496,Card,72453,3544,52,790,Success
3999,44,Account,21647,419,39,556,Success
4000,973,Transaction,8515,2918,211,679,Fail
4001,99,Customer,170300,529,73,379,Success
4002,697,Transaction,145292,188,5,249,Success
4003,614,Loan,152936,4164,121,333,Success
4004,740,Customer,86835,709,330,305,Success
4005,809,Product,168055,1331,162,658,Success
4006,95,Loan,74986,1548,473,471,Success
4007,302,Loan,130754,3000,337,185,Success
4008,683,Account,78070,1192,92,289,Success
4009,893,Transaction,34382,474,300,176,Success
4010,686,Customer,175356,1555,15,426,Fail
4011,263,Transaction,153272,1591,79,179,Success
4012,98,Product,129517,3326,200,542,Success
4013,668,Card,41676,3715,356,643,Success
4014,289,Loan,17190,2914,151,448,Success
4015,827,Transaction,93233,1229,406,560,Success
4016,136,Product,193144,2016,314,470,Success
4017,1051,Account,166482,3275,392,632,Success
4018,369,Product,85860,4359,447,48,Success
4019,1007,Customer,61896,4853,485,753,Success
4020,35,Product,54662,976,495,77,Success
4021,758,Product,116218,1630,350,451,Success
4022,518,Product,180541,2935,204,471,Success
4023,788,Transaction,75000,4582,486,354,Success
4024,863,Account,94503,4840,315,274,Success
4025,898,Transaction,46335,614,60,393,Fail
4026,839,Product,48749,302,148,415,Success
4027,198,Account,159227,424,16,165,Success
4028,720,Transaction,84215,3398,156,573,Success
4029,836,Customer,49583,2714,152,532,Fail
4030,285,Branch,140932,3887,375,632,Success
4031,547,Product,66600,3661,202,179,Success
4032,306,Account,120961,2251,183,474,Success
4033,708,Product,182632,2688,194,734,Success
4034,603,Transaction,5691,1067,64,143,Success
4035,238,Customer,56606,3188,160,438,Success
4036,68,Loan,90560,453,16,368,Success
4037,1079,Loan,109350,754,391,258,Success
4038,688,Transaction,80117,3339,323,277,Success
4039,448,Transaction,177819,2400,433,117,Success
4040,863,Transaction,68358,735,52,81,Success
4041,11,Customer,121900,4935,324,639,Success
4042,626,Account,5395,673,380,143,Success
4043,44,Branch,128904,3775,427,216,Success
4044,368,Card,37289,3113,216,505,Fail
4045,321,Branch,36386,939,164,288,Success
4046,585,Product,155794,1081,109,278,Success
4047,1066,Card,69546,937,212,374,Success
4048,1061,Branch,67281,2776,68,736,Success
4049,908,Loan,116505,1362,105,735,Success
4050,1024,Card,8214,2453,422,322,Fail
4051,1022,Card,160466,2115,198,46,Success
4052,258,Loan,89360,3688,102,338,Success
4053,622,Card,180416,826,482,782,Success
4054,913,Customer,54033,1091,338,204,Success
4055,146,Product,127781,1659,11,662,Success
4056,112,Transaction,137953,1271,371,609,Success
4057,637,Customer,49244,4152,467,733,Fail
4058,527,Transaction,79012,2201,276,269,Success
4059,445,Card,163632,2819,481,82,Success
4060,577,Account,46110,3842,96,508,Success
4061,817,Account,61599,604,415,786,Success
4062,66,Loan,137018,3317,87,394,Success
4063,268,Loan,77288,3534,470,135,Success
4064,341,Product,133999,1778,77,195,Success
4065,756,Product,197797,3572,156,795,Success
4066,448,Card,5098,4127,42,729,Success
4067,627,Card,2524,4238,195,625,Success
4068,286,Product,59043,2881,114,656,Success
4069,368,Transaction,174332,723,292,428,Success
4070,911,Loan,167022,410,264,236,Success
4071,626,Transaction,73681,2565,77,552,Success
4072,586,Branch,19178,4655,100,481,Success
4073,13,Branch,174083,4565,359,301,Success
4074,58,Loan,177248,3643,179,169,Success
4075,541,Product,102744,1529,172,300,Success
4076,675,Transaction,70875,2901,121,432,Fail
4077,2,Account,175083,1597,467,686,Fail
4078,734,Transaction,124229,2336,357,730,Success
4079,12,Product,169775,565,131,390,Success
4080,1046,Transaction,81495,4566,53,418,Success
4081,1057,Customer,162765,2324,166,660,Success
4082,823,Transaction,11189,1863,375,130,Success
4083,843,Card,93617,1790,182,109,Success
4084,404,Loan,199607,3280,192,715,Success
4085,583,Card,186656,697,432,52,Fail
4086,421,Customer,125138,3436,107,429,Success
4087,417,Transaction,161293,4004,60,229,Success
4088,1045,Branch,119247,3087,254,281,Success
4089,427,Card,174387,975,381,150,Success
4090,1016,Transaction,11433,4243,25,20,Success
4091,339,Card,9169,3692,2,643,Success
4092,1042,Card,27435,3434,218,541,Success
4093,419,Branch,24320,2598,357,573,Success
4094,534,Card,181407,3085,376,600,Success
4095,666,Account,194670,237,260,559,Success
4096,197,Loan,8292,701,163,365,Success
4097,971,Card,196965,3674,271,227,Success
4098,475,Card,15088,4817,267,25,Success
4099,831,Transaction,122611,1847,21,452,Success
4100,389,Card,178808,3919,124,406,Success
4101,114,Branch,46750,2427,419,693,Success
4102,395,Branch,53532,1760,406,404,Fail
4103,704,Branch,51698,1133,84,308,Success
4104,433,Transaction,67714,291,183,519,Success
4105,711,Card,177551,3681,8,607,Success
4106,226,Account,156589,2299,71,126,Fail
4107,262,Account,28911,4542,457,135,Success
4108,139,Customer,164113,3588,111,579,Success
4109,467,Loan,28821,1862,320,496,Success
4110,1096,Loan,163075,991,98,715,Success
4111,135,Account,30113,3914,465,530,Success
4112,78,Card,178861,1857,76,304,Success
4113,681,Card,23816,136,386,680,Success
4114,232,Account,46290,2296,293,52,Success
4115,652,Product,132219,4603,37,410,Success
4116,805,Product,119373,1094,435,661,Success
4117,827,Card,66866,1493,291,724,Success
4118,378,Account,106867,1707,61,513,Success
4119,572,Account,174619,3802,319,697,Success
4120,823,Branch,198352,1110,188,688,Success
4121,68,Transaction,9021,4183,111,622,Success
4122,915,Card,161713,4461,383,326,Success
4123,349,Customer,184312,1008,436,204,Success
4124,868,Branch,172168,2828,406,344,Success
4125,731,Loan,116986,3817,411,335,Success
4126,491,Customer,124857,742,67,276,Success
4127,754,Product,175886,2525,108,25,Success
4128,38,Card,199092,980,279,205,Success
4129,754,Loan,1699,4026,414,57,Fail
4130,186,Card,22811,781,382,207,Success
4131,816,Card,159662,3742,449,547,Success
4132,203,Customer,133281,1873,306,278,Success
4133,698,Branch,159193,4769,279,355,Success
4134,861,Product,114541,3480,68,389,Success
4135,565,Card,193342,1732,28,603,Success
4136,60,Product,139771,2892,224,301,Success
4137,656,Branch,133488,1921,191,439,Success
4138,600,Card,2556,600,459,632,Success
4139,144,Card,104725,3301,282,626,Success
4140,81,Branch,15670,4186,432,442,Success
4141,633,Card,95453,468,266,221,Fail
4142,200,Product,87943,3340,401,136,Success
4143,869,Card,124585,1119,177,442,Success
4144,583,Account,116279,620,21,570,Success
4145,147,Card,91535,970,187,395,Success
4146,630,Product,94092,445,208,295,Success
4147,1057,Account,52852,1706,120,354,Success
4148,397,Transaction,118294,2558,367,91,Success
4149,377,Card,170532,1871,261,433,Success
4150,550,Product,98218,1785,454,322,Fail
4151,933,Customer,28828,2581,418,621,Success
4152,288,Branch,98130,3404,138,662,Success
4153,210,Loan,162870,3450,215,264,Success
4154,1022,Customer,15628,4115,499,188,Success
4155,636,Card,38363,2986,408,401,Success
4156,532,Product,2360,1355,68,556,Success
4157,100,Card,175300,2162,418,423,Success
4158,158,Branch,181688,4058,482,218,Success
4159,287,Card,31349,2386,135,139,Success
4160,879,Account,75905,3983,103,78,Fail
4161,766,Transaction,16313,1227,99,568,Success
4162,222,Account,35255,329,107,651,Success
4163,993,Account,158095,2851,455,630,Success
4164,598,Card,30217,3809,202,540,Success
4165,369,Transaction,46830,2642,260,577,Success
4166,177,Transaction,67050,4330,77,528,Success
4167,386,Card,127536,4770,387,382,Success
4168,292,Branch,76679,3940,110,217,Success
4169,763,Account,135553,2385,353,321,Success
4170,657,Customer,140441,201,363,507,Success
4171,1008,Card,100933,3513,153,732,Fail
4172,706,Card,136086,3696,336,462,Success
4173,736,Transaction,91510,2292,291,243,Fail
4174,568,Card,6067,2515,174,607,Success
4175,547,Card,10704,3554,16,579,Success
4176,725,Card,94092,1395,433,644,Success
4177,421,Loan,151008,1775,80,515,Success
4178,940,Customer,128505,4252,103,422,Success
4179,115,Transaction,25464,2702,1,485,Success
4180,107,Branch,29248,477,271,779,Success
4181,679,Account,122005,4675,139,48,Success
4182,167,Transaction,142415,4197,184,768,Success
4183,1007,Customer,84299,662,349,545,Success
4184,970,Transaction,10873,309,344,168,Success
4185,290,Account,36783,1873,169,89,Success
4186,266,Loan,150447,3994,333,625,Success
4187,84,Card,101385,1782,72,23,Success
4188,360,Product,112528,3546,392,242,Success
4189,365,Transaction,20047,2912,315,239,Success
4190,104,Account,119286,3945,396,535,Success
4191,202,Card,81395,2053,422,477,Fail
4192,689,Card,54700,4091,292,430,Success
4193,470,Account,52031,2244,159,787,Success
4194,14,Account,122241,1700,281,131,Success
4195,690,Transaction,183793,3035,67,209,Success
4196,90,Customer,152537,3608,200,270,Success
4197,275,Card,48798,512,288,211,Success
4198,279,Loan,75821,2404,477,198,Success
4199,387,Account,56605,3975,191,515,Success
4200,1020,Account,63862,2825,394,171,Success
4201,658,Loan,29049,4991,169,715,Success
4202,1042,Transaction,19605,2455,110,270,Success
4203,668,Customer,103872,2057,94,92,Success
4204,697,Branch,100715,3738,90,563,Success
4205,29,Loan,58227,1956,320,311,Fail
4206,95,Branch,127032,456,237,350,Success
4207,762,Card,115849,3506,233,746,Fail
4208,152,Loan,60096,2155,188,314,Fail
4209,420,Card,128079,1011,123,711,Success
4210,903,Branch,49026,4382,143,250,Success
4211,473,Customer,71540,2555,321,737,Success
4212,582,Customer,16567,4950,234,659,Success
4213,38,Transaction,8672,2629,94,183,Success
4214,794,Account,184628,651,467,794,Success
4215,717,Loan,28854,1709,54,178,Success
4216,11,Loan,75951,2929,482,219,Success
4217,143,Transaction,19698,1498,99,130,Success
4218,271,Customer,53663,538,163,596,Success
4219,1055,Card,118234,4741,194,488,Success
4220,335,Card,1010,70,309,487,Success
4221,55,Branch,7202,397,156,712,Success
4222,537,Loan,66848,719,445,499,Success
4223,172,Transaction,170992,1370,304,174,Fail
4224,318,Loan,137090,3956,43,397,Fail
4225,755,Card,137246,2592,172,188,Success
4226,375,Product,57747,2611,489,610,Success
4227,536,Branch,39877,2474,311,656,Success
4228,17,Branch,8610,3110,278,427,Success
4229,539,Product,54358,1901,131,38,Success
4230,528,Customer,136856,2201,466,716,Success
4231,1020,Customer,121690,4972,488,130,Success
4232,833,Customer,154796,2327,241,490,Success
4233,780,Card,55605,193,461,242,Success
4234,412,Transaction,8733,1404,324,625,Success
4235,971,Card,90494,1580,74,275,Success
4236,146,Loan,17768,2519,180,200,Success
4237,214,Transaction,124822,3632,51,72,Success
4238,341,Loan,140164,3020,293,275,Success
4239,839,Loan,97367,3606,84,62,Fail
4240,743,Loan,71903,4794,202,145,Success
4241,1009,Transaction,70255,1809,153,51,Success
4242,68,Card,164097,4809,320,333,Success
4243,879,Loan,117881,1793,317,540,Success
4244,760,Transaction,19003,596,271,435,Success
4245,806,Account,17006,1359,466,705,Success
4246,904,Loan,116887,4177,305,303,Success
4247,152,Transaction,86158,4666,486,732,Success
4248,605,Account,133707,4283,82,67,Success
4249,193,Loan,163025,3094,407,40,Success
4250,512,Card,129660,527,196,733,Success
4251,719,Customer,140787,3236,100,642,Success
4252,305,Card,176976,4013,160,98,Success
4253,677,Transaction,91638,3160,378,387,Success
4254,1089,Transaction,173005,3117,117,456,Success
4255,459,Product,7994,488,362,48,Success
4256,240,Account,172596,3787,263,240,Success
4257,603,Loan,20033,1463,426,398,Success
4258,582,Card,4781,4339,255,524,Success
4259,654,Product,112979,2562,93,732,Success
4260,851,Account,96118,4559,304,467,Success
4261,254,Product,83354,3715,488,462,Fail
4262,596,Transaction,68964,4532,460,752,Fail
4263,398,Product,40515,3569,134,114,Success
4264,690,Account,102061,2168,461,315,Success
4265,13,Branch,104490,312,332,226,Fail
4266,606,Customer,198313,1700,299,166,Success
4267,477,Transaction,160385,264,239,387,Fail
4268,391,Account,4641,3209,445,109,Success
4269,819,Customer,146201,758,35,174,Success
4270,609,Account,107241,1021,282,766,Success
4271,573,Account,110273,686,178,242,Success
4272,975,Branch,108697,1523,36,99,Success
4273,678,Branch,137640,722,199,101,Success
4274,1044,Branch,132048,833,19,697,Success
4275,90,Card,96982,4596,208,625,Success
4276,1031,Branch,48439,4115,353,627,Success
4277,988,Account,2157,1380,179,189,Success
4278,737,Product,85800,4199,335,140,Success
4279,897,Product,55303,2492,289,729,Success
4280,133,Customer,163980,410,22,524,Success
4281,367,Customer,50320,1781,406,300,Success
4282,1073,Card,123300,1924,492,269,Success
4283,179,Branch,180160,2067,243,451,Success
4284,79,Customer,181356,3337,78,599,Success
4285,415,Branch,141490,2847,424,227,Fail
4286,1096,Loan,159745,2404,447,116,Success
4287,899,Loan,135115,775,192,406,Success
4288,974,Account,182632,933,259,208,Success
4289,793,Account,134687,4891,481,701,Success
4290,1071,Customer,194179,2717,333,96,Success
4291,1045,Branch,175345,316,374,765,Success
4292,670,Transaction,175310,1503,361,771,Fail
4293,181,Loan,139145,1957,468,498,Success
4294,337,Loan,31868,2796,345,728,Success
4295,66,Loan,198290,2022,269,756,Success
4296,179,Account,179321,2231,340,526,Success
4297,930,Customer,29236,4628,64,739,Fail
4298,446,Account,55797,745,130,493,Success
4299,1056,Branch,152930,1418,38,434,Success
4300,951,Branch,50021,3145,305,198,Success
4301,737,Transaction,198774,1472,224,704,Success
4302,117,Account,2000,3795,334,358,Success
4303,456,Transaction,128082,4817,490,636,Success
4304,393,Customer,17998,4226,454,710,Success
4305,454,Product,88707,713,478,335,Success
4306,612,Product,184635,1622,303,157,Success
4307,790,Product,138513,4241,300,196,Success
4308,445,Account,137715,4586,82,230,Success
4309,255,Card,69022,360,104,220,Success
4310,442,Loan,154693,2446,160,451,Fail
4311,295,Branch,65380,4264,453,268,Success
4312,714,Card,180629,4557,227,63,Success
4313,33,Transaction,142715,3383,53,747,Success
4314,302,Branch,132973,1710,260,537,Success
4315,446,Product,64385,657,271,37,Success
4316,474,Branch,32302,2199,173,87,Success
4317,293,Card,5703,2145,219,759,Success
4318,923,Customer,91304,1154,450,754,Success
4319,790,Account,128417,2925,183,712,Success
4320,83,Loan,134478,4874,224,43,Success
4321,547,Loan,59810,1747,443,137,Success
4322,639,Product,50921,4469,350,371,Success
4323,934,Product,193041,4073,358,344,Success
4324,443,Loan,162496,4615,462,453,Success
4325,828,Branch,60824,4548,478,426,Fail
4326,533,Product,123202,1526,447,634,Success
4327,143,Transaction,38025,2737,204,575,Success
4328,918,Transaction,121498,1564,440,63,Success
4329,841,Account,158859,2747,30,371,Success
4330,780,Loan,161705,910,366,182,Success
4331,852,Loan,95286,1657,37,618,Success
4332,771,Loan,84192,4162,453,344,Success
4333,340,Branch,139149,183,157,739,Success
4334,417,Customer,94488,2984,114,85,Success
4335,222,Transaction,148216,211,441,357,Fail
4336,37,Branch,119231,2071,227,701,Success
4337,427,Card,78118,4910,75,427,Success
4338,1089,Transaction,165856,4838,87,697,Success
4339,448,Account,92918,2931,61,786,Success
4340,733,Product,104434,4398,449,774,Success
4341,324,Branch,60588,972,486,635,Success
4342,15,Product,67902,1692,192,654,Fail
4343,205,Card,187782,665,386,443,Success
4344,540,Product,106897,2536,41,787,Success
4345,532,Product,128618,2299,81,741,Success
4346,390,Account,180158,3977,313,370,Success
4347,1081,Customer,17881,1682,351,687,Success
4348,534,Loan,56150,346,89,737,Success
4349,58,Customer,169241,4773,453,128,Success
4350,621,Account,7577,4929,214,416,Fail
4351,613,Branch,113729,2446,1,118,Success
4352,287,Loan,180891,3312,282,130,Success
