TransactionID,CustomerID,DateKey,Amount,Channel,TransactionType,IsFlagged
17730,570,879,97953,POS,Payment,0
17731,600,1076,59829,POS,Withdrawal,0
17732,850,109,74907,Online,Payment,1
17733,15,11,81899,POS,Withdrawal,0
17734,1182,1095,85353,Online,Payment,0
17735,2869,871,64996,POS,Transfer,0
17736,1425,426,46768,Online,Withdrawal,0
17737,2812,17,21587,POS,Withdrawal,0
17738,2661,168,33937,POS,Payment,0
17739,367,55,7760,ATM,Withdrawal,0
17740,1717,842,22789,Online,Withdrawal,0
17741,606,865,96673,Online,Transfer,0
17742,1400,545,50782,POS,Transfer,0
17743,2554,517,62355,ATM,Transfer,0
17744,2118,1,73111,Online,Transfer,0
17745,1267,50,98458,ATM,Transfer,0
17746,1271,643,42917,POS,Transfer,0
17747,2394,699,64066,POS,Withdrawal,0
17748,2533,185,34473,ATM,Withdrawal,0
17749,2284,823,85945,ATM,Deposit,0
17750,405,264,21162,ATM,Payment,0
17751,789,957,33686,Online,Deposit,0
17752,2793,60,8060,POS,Payment,0
17753,333,85,53555,ATM,Payment,0
17754,856,17,63490,POS,Withdrawal,0
17755,141,238,77287,Online,Transfer,1
17756,335,290,30771,Online,Transfer,0
17757,767,442,29939,Online,Payment,0
17758,1321,157,66105,Online,Payment,0
17759,1833,460,63639,POS,Withdrawal,0
17760,2540,580,82096,Online,Transfer,0
17761,1563,372,35485,POS,Deposit,0
17762,2999,590,63748,ATM,Withdrawal,0
17763,2489,182,85997,Online,Payment,0
17764,2992,39,68828,Online,Withdrawal,0
17765,837,547,18709,ATM,Withdrawal,1
17766,2710,890,50503,ATM,Deposit,0
17767,2109,370,13631,Online,Payment,0
17768,961,825,31581,POS,Payment,0
17769,2589,1024,39124,POS,Withdrawal,0
17770,574,663,76945,Online,Payment,0
17771,272,731,81632,POS,Withdrawal,0
17772,873,667,89427,POS,Deposit,0
17773,2817,255,13194,ATM,Deposit,1
17774,1046,785,75001,Online,Transfer,0
17775,218,425,18139,Online,Deposit,0
17776,2362,1009,87614,ATM,Withdrawal,0
17777,744,1009,75150,Online,Withdrawal,0
17778,2634,621,24691,ATM,Deposit,0
17779,2039,276,56366,ATM,Deposit,0
17780,1811,474,87598,ATM,Deposit,0
17781,2003,657,76867,ATM,Transfer,0
17782,2459,1072,14319,Online,Payment,0
17783,2618,541,42997,Online,Withdrawal,0
17784,1917,293,49512,POS,Withdrawal,0
17785,2731,321,70367,ATM,Payment,0
17786,224,357,9583,POS,Withdrawal,0
17787,1102,644,7787,Online,Deposit,0
17788,288,792,49333,POS,Transfer,0
17789,1905,123,90853,POS,Withdrawal,0
17790,2758,625,72273,Online,Withdrawal,0
17791,1395,732,39005,POS,Payment,0
17792,1228,790,45698,Online,Transfer,0
17793,2554,425,2082,ATM,Transfer,0
17794,1208,796,11380,ATM,Withdrawal,0
17795,2209,862,22182,ATM,Transfer,0
17796,2085,655,44931,Online,Payment,0
17797,529,512,63290,POS,Transfer,0
17798,1032,361,51198,ATM,Transfer,0
17799,1774,263,77414,POS,Deposit,0
17800,2247,733,55112,POS,Transfer,0
17801,421,412,23563,POS,Transfer,0
17802,3,48,18549,Online,Deposit,0
17803,1247,1063,65624,POS,Payment,0
17804,1569,311,51950,ATM,Transfer,0
17805,531,568,77497,POS,Transfer,0
17806,1031,1066,72767,Online,Withdrawal,0
17807,512,63,70991,ATM,Withdrawal,0
17808,1290,99,94594,ATM,Withdrawal,0
17809,1186,849,75333,Online,Payment,0
17810,2289,334,68962,POS,Payment,0
17811,1904,423,75142,ATM,Withdrawal,0
17812,468,988,480,Online,Deposit,0
17813,746,866,74129,POS,Deposit,0
17814,746,806,12654,Online,Payment,0
17815,718,821,69573,ATM,Transfer,0
17816,211,238,19650,Online,Withdrawal,0
17817,2286,135,64606,Online,Deposit,0
17818,1794,90,89903,Online,Transfer,0
17819,1630,754,15715,Online,Deposit,0
17820,1310,46,38310,POS,Transfer,0
17821,2181,279,80928,ATM,Transfer,0
17822,937,294,49497,POS,Withdrawal,0
17823,1041,485,67342,ATM,Transfer,0
17824,101,195,94260,POS,Withdrawal,1
17825,767,602,54611,Online,Payment,0
17826,454,1067,21525,POS,Deposit,0
17827,1225,782,27017,POS,Payment,0
17828,2369,741,52267,ATM,Transfer,0
17829,515,329,19520,Online,Payment,0
17830,2241,433,26719,POS,Deposit,0
17831,1991,546,34152,Online,Deposit,0
17832,287,287,18090,ATM,Deposit,0
17833,1713,172,91110,ATM,Payment,0
17834,1846,205,56054,POS,Transfer,0
17835,989,920,17928,Online,Payment,0
17836,2007,1083,76834,ATM,Payment,0
17837,1087,859,56589,ATM,Transfer,0
17838,2707,798,62735,ATM,Payment,0
17839,2441,444,9598,Online,Withdrawal,0
17840,2357,990,65657,POS,Transfer,0
17841,2903,768,27526,ATM,Transfer,0
17842,1474,13,9865,Online,Transfer,0
17843,275,999,91839,Online,Deposit,0
17844,790,394,29247,Online,Payment,0
17845,707,649,7403,Online,Transfer,0
17846,2530,507,82839,ATM,Transfer,0
17847,2962,109,5109,Online,Deposit,0
17848,1745,921,96062,Online,Transfer,0
17849,733,158,58332,ATM,Withdrawal,0
17850,1938,66,25549,Online,Deposit,0
17851,1373,941,12835,ATM,Transfer,0
17852,1948,161,14950,POS,Withdrawal,0
17853,2088,476,36388,POS,Withdrawal,0
17854,1439,742,56016,Online,Deposit,0
17855,1831,190,72975,ATM,Payment,0
17856,1181,560,94187,POS,Payment,0
17857,1283,923,28115,ATM,Withdrawal,0
17858,1347,399,63408,Online,Payment,0
17859,334,1091,65980,POS,Transfer,0
17860,515,749,66580,POS,Transfer,0
17861,2704,476,74520,Online,Deposit,0
17862,308,734,62741,Online,Withdrawal,0
17863,1224,579,22187,Online,Withdrawal,0
17864,2194,804,31581,ATM,Deposit,0
17865,1096,97,94357,ATM,Transfer,0
17866,2011,1083,32382,Online,Transfer,0
17867,2854,41,11662,Online,Payment,0
17868,1242,1036,94286,ATM,Payment,0
17869,2662,808,49655,Online,Transfer,0
17870,367,269,60127,POS,Deposit,0
17871,372,429,61281,Online,Transfer,0
17872,1368,473,82611,Online,Transfer,0
17873,1759,547,25467,ATM,Transfer,0
17874,2187,392,46249,POS,Deposit,0
17875,1778,857,74531,POS,Withdrawal,0
17876,2396,978,64923,POS,Deposit,0
17877,2336,597,20181,ATM,Withdrawal,0
17878,705,194,80665,POS,Withdrawal,0
17879,2607,672,11896,ATM,Deposit,0
17880,685,311,17017,Online,Transfer,0
17881,223,858,95658,ATM,Payment,0
17882,500,255,57052,ATM,Deposit,0
17883,1212,327,84431,ATM,Transfer,0
17884,381,539,92607,POS,Payment,0
17885,174,947,9065,ATM,Withdrawal,0
17886,862,882,8274,Online,Payment,0
17887,908,311,40552,POS,Transfer,0
17888,1554,123,24927,ATM,Deposit,1
17889,2132,673,2356,Online,Payment,0
17890,1171,78,16861,ATM,Payment,1
17891,910,537,26736,ATM,Transfer,0
17892,1225,999,73989,ATM,Deposit,0
17893,974,600,59319,Online,Deposit,1
17894,668,722,59290,Online,Transfer,0
17895,2729,1037,11377,POS,Transfer,0
17896,1691,733,10470,Online,Deposit,0
17897,2985,829,6210,Online,Payment,0
17898,1876,114,96780,POS,Deposit,0
17899,129,342,6840,ATM,Transfer,0
17900,2746,586,24444,Online,Deposit,0
17901,2039,468,77889,ATM,Transfer,0
17902,2699,857,94892,Online,Withdrawal,0
17903,694,35,81375,Online,Transfer,0
17904,2299,631,77582,POS,Deposit,0
17905,1830,768,75148,Online,Deposit,0
17906,2010,5,77309,ATM,Payment,0
17907,2742,1081,81189,ATM,Payment,0
17908,2793,623,58591,POS,Deposit,0
17909,1505,615,45985,POS,Payment,0
17910,2404,568,53486,POS,Payment,0
17911,2760,872,89634,ATM,Deposit,0
17912,1771,485,40518,ATM,Withdrawal,0
17913,963,945,66924,Online,Deposit,0
17914,1888,54,90462,POS,Transfer,0
17915,1396,104,79415,Online,Deposit,0
17916,368,888,10520,ATM,Payment,0
17917,1979,777,59412,ATM,Withdrawal,0
17918,402,335,45851,POS,Deposit,0
17919,1201,319,79178,Online,Payment,0
17920,1828,746,93557,ATM,Payment,0
17921,2539,211,71401,Online,Withdrawal,0
17922,2380,576,55419,Online,Transfer,0
17923,672,989,7294,POS,Transfer,0
17924,2097,287,6383,ATM,Transfer,0
17925,2606,344,75869,POS,Transfer,1
17926,2961,152,41918,POS,Deposit,0
17927,2540,349,98165,ATM,Transfer,0
17928,554,422,44550,ATM,Withdrawal,0
17929,2327,407,94227,Online,Transfer,0
17930,4,256,93379,POS,Deposit,0
17931,2936,87,39908,Online,Withdrawal,0
17932,2982,364,8849,POS,Deposit,1
17933,2045,957,59009,POS,Transfer,0
17934,679,969,60139,POS,Withdrawal,0
17935,125,668,86840,POS,Transfer,0
17936,449,381,69933,POS,Payment,0
17937,2228,594,13941,POS,Payment,0
17938,1155,1033,310,POS,Withdrawal,1
17939,1203,686,37141,ATM,Deposit,0
17940,2124,603,85800,Online,Deposit,0
17941,1239,910,30955,ATM,Payment,0
17942,1807,685,53092,ATM,Withdrawal,0
17943,2798,36,20311,ATM,Payment,0
17944,1480,490,46156,POS,Payment,0
17945,1662,132,14858,Online,Withdrawal,0
17946,2867,639,15796,Online,Withdrawal,0
17947,227,491,92001,Online,Deposit,0
17948,2070,812,88575,ATM,Withdrawal,0
17949,1198,317,37219,POS,Payment,0
17950,2346,263,15848,ATM,Deposit,0
17951,1910,624,47609,Online,Transfer,0
17952,2809,85,74147,Online,Transfer,0
17953,1952,1079,9109,POS,Deposit,0
17954,2739,1062,13356,Online,Payment,0
17955,2687,1028,98596,ATM,Deposit,0
17956,1022,1008,60758,Online,Transfer,0
17957,436,465,57001,ATM,Deposit,0
17958,1721,645,93546,ATM,Payment,0
17959,2347,302,68253,POS,Deposit,0
17960,2247,277,69448,ATM,Payment,0
17961,1158,802,83095,POS,Deposit,0
17962,2298,818,85642,ATM,Payment,0
17963,2199,948,86898,ATM,Transfer,0
17964,2816,224,88812,POS,Deposit,0
17965,2367,197,26371,POS,Withdrawal,0
17966,1080,547,38793,POS,Withdrawal,0
17967,724,700,32888,Online,Payment,0
17968,1715,745,88459,ATM,Transfer,0
17969,1659,41,83828,ATM,Withdrawal,0
17970,2114,553,7968,ATM,Transfer,0
17971,2381,7,16484,ATM,Transfer,0
17972,18,7,69137,ATM,Withdrawal,0
17973,2243,906,1726,ATM,Payment,0
17974,739,439,6635,POS,Transfer,0
17975,532,688,89390,POS,Deposit,0
17976,2210,825,11993,Online,Withdrawal,0
17977,2012,978,10633,POS,Transfer,0
17978,1000,724,11856,ATM,Transfer,0
17979,120,612,22553,POS,Withdrawal,0
17980,1817,445,52309,Online,Payment,0
17981,1582,940,10544,Online,Withdrawal,0
17982,434,971,58252,ATM,Deposit,0
17983,2378,1023,74149,Online,Payment,0
17984,2908,429,43529,ATM,Withdrawal,0
17985,415,502,2387,ATM,Payment,0
17986,1585,592,98496,ATM,Deposit,0
17987,1236,277,93555,ATM,Payment,0
17988,958,401,53046,ATM,Withdrawal,0
17989,2704,1070,64150,Online,Transfer,0
17990,1713,128,50537,Online,Transfer,1
17991,2692,158,70519,ATM,Deposit,0
17992,2379,819,1026,POS,Deposit,0
17993,940,340,15843,ATM,Withdrawal,0
17994,2943,131,62196,POS,Withdrawal,0
17995,1695,1054,10266,ATM,Transfer,0
17996,2786,349,34361,Online,Transfer,1
17997,2754,31,68800,Online,Payment,0
17998,1827,933,72686,Online,Transfer,0
17999,2651,548,99825,ATM,Transfer,0
18000,652,371,74405,Online,Transfer,0
18001,2794,618,43678,ATM,Deposit,1
18002,1390,280,48574,Online,Payment,0
18003,1381,989,33537,ATM,Withdrawal,0
18004,2474,388,46053,Online,Withdrawal,0
18005,2583,13,16436,ATM,Payment,0
18006,1026,212,55049,Online,Transfer,0
18007,1810,450,79836,POS,Deposit,1
18008,372,142,72042,POS,Transfer,0
18009,2181,198,29462,ATM,Transfer,0
18010,2962,744,9163,ATM,Payment,0
18011,2940,98,89277,ATM,Transfer,0
18012,2678,1033,86642,Online,Transfer,0
18013,1417,434,93818,ATM,Payment,0
18014,58,62,79440,POS,Withdrawal,0
18015,1278,821,99497,ATM,Transfer,0
18016,925,314,6598,ATM,Deposit,0
18017,43,499,4991,POS,Payment,1
18018,1187,793,8291,POS,Transfer,0
18019,1478,180,84856,POS,Payment,0
18020,2670,956,14962,POS,Withdrawal,0
18021,2452,794,85592,ATM,Withdrawal,0
18022,764,172,63051,POS,Withdrawal,0
18023,232,504,31257,ATM,Deposit,0
18024,2134,356,96863,Online,Payment,0
18025,1013,487,57244,ATM,Transfer,0
18026,723,210,34056,Online,Transfer,0
18027,2992,342,46678,POS,Withdrawal,0
18028,1672,471,52728,ATM,Withdrawal,1
18029,1268,333,47164,ATM,Transfer,0
18030,243,574,55947,POS,Withdrawal,0
18031,2648,77,82050,POS,Deposit,0
18032,739,419,99624,ATM,Withdrawal,0
18033,1900,75,97742,Online,Payment,0
18034,351,605,56831,Online,Payment,0
18035,1486,647,86352,ATM,Withdrawal,0
18036,1282,127,1893,ATM,Payment,0
18037,210,674,57197,ATM,Payment,0
18038,1423,785,33312,ATM,Deposit,0
18039,1002,944,4895,Online,Payment,1
18040,125,902,21251,POS,Withdrawal,0
18041,832,969,10975,POS,Transfer,0
18042,1278,735,53499,POS,Withdrawal,0
18043,1110,504,67674,ATM,Transfer,0
18044,2438,606,88376,ATM,Transfer,0
18045,2601,870,91823,Online,Transfer,0
18046,2230,269,13275,ATM,Withdrawal,0
18047,1853,821,99665,Online,Payment,1
18048,2345,667,93666,Online,Deposit,0
18049,2261,17,78637,Online,Withdrawal,0
18050,1249,289,33924,POS,Payment,0
18051,1107,904,40056,Online,Payment,0
18052,754,1061,2750,ATM,Transfer,0
18053,2784,963,32532,POS,Transfer,0
18054,2699,743,17194,ATM,Transfer,0
18055,2659,426,88931,ATM,Transfer,0
18056,719,799,40397,Online,Transfer,0
18057,2199,216,69211,Online,Transfer,1
18058,643,388,64839,ATM,Payment,0
18059,1012,512,75511,POS,Deposit,0
18060,1866,477,13655,ATM,Withdrawal,0
18061,1770,902,15080,ATM,Transfer,0
18062,2521,108,82251,Online,Payment,0
18063,1912,7,26622,Online,Payment,0
18064,2904,102,54497,ATM,Payment,0
18065,2251,932,24307,Online,Transfer,0
18066,994,522,1382,ATM,Deposit,0
18067,2034,628,44093,ATM,Payment,0
18068,462,693,56556,Online,Deposit,0
18069,1600,907,33757,POS,Deposit,0
18070,452,798,72524,Online,Withdrawal,0
18071,266,978,3895,ATM,Transfer,0
18072,1225,693,33058,POS,Withdrawal,0
18073,464,2,18429,ATM,Transfer,0
18074,2078,875,75171,ATM,Deposit,0
18075,62,302,61010,POS,Deposit,0
18076,2816,834,13610,POS,Payment,0
18077,2246,148,2366,ATM,Deposit,0
18078,2715,408,32636,POS,Payment,0
18079,439,229,57722,POS,Payment,0
18080,2145,995,54446,ATM,Withdrawal,0
18081,220,363,58693,Online,Deposit,0
18082,2238,79,69368,Online,Withdrawal,0
18083,1495,526,94250,POS,Withdrawal,0
18084,458,1027,28175,POS,Transfer,1
18085,2651,638,67235,Online,Transfer,0
18086,2976,1046,61494,ATM,Transfer,0
18087,2267,796,6730,POS,Withdrawal,1
18088,1028,880,7890,Online,Deposit,0
18089,731,1052,26036,POS,Deposit,0
18090,1577,336,31276,ATM,Payment,0
18091,2487,633,62001,Online,Withdrawal,0
18092,1470,585,55133,POS,Deposit,0
18093,1404,424,71068,ATM,Transfer,0
18094,1561,1057,11050,Online,Transfer,0
18095,1128,307,87359,ATM,Payment,0
18096,571,45,69438,Online,Payment,0
18097,330,89,50534,Online,Transfer,0
18098,595,710,12283,POS,Transfer,0
18099,326,482,61882,Online,Payment,0
18100,2069,870,65146,Online,Deposit,0
18101,2725,505,86557,POS,Withdrawal,0
18102,2484,358,98354,ATM,Payment,0
18103,1435,105,80402,Online,Deposit,0
18104,2013,28,53036,POS,Withdrawal,0
18105,1510,841,8306,POS,Transfer,0
18106,1013,683,31601,ATM,Transfer,0
18107,1845,918,81142,Online,Transfer,0
18108,2,285,29758,Online,Withdrawal,0
18109,2184,581,84835,ATM,Withdrawal,1
18110,1705,1080,26456,Online,Payment,0
18111,2280,801,32001,POS,Withdrawal,0
18112,1037,1019,46979,ATM,Withdrawal,0
18113,800,554,28919,ATM,Withdrawal,0
18114,808,1002,2310,Online,Deposit,0
18115,2450,27,69664,ATM,Withdrawal,0
18116,2040,649,63886,POS,Withdrawal,0
18117,2569,99,64703,POS,Withdrawal,1
18118,2134,43,58857,POS,Payment,0
18119,2013,980,70162,Online,Withdrawal,0
18120,1777,1042,57293,Online,Transfer,0
18121,1983,1005,695,POS,Withdrawal,1
18122,1658,513,73241,POS,Withdrawal,0
18123,1724,101,59128,Online,Deposit,0
18124,2804,298,59368,POS,Payment,0
18125,2723,439,85083,ATM,Withdrawal,0
18126,1262,452,3368,Online,Withdrawal,0
18127,2458,620,4515,POS,Deposit,0
18128,2142,588,1555,POS,Transfer,0
18129,181,922,67003,ATM,Withdrawal,0
18130,2798,229,87318,ATM,Deposit,0
18131,977,174,60416,Online,Payment,0
18132,1555,283,17117,POS,Payment,0
18133,487,321,52811,ATM,Deposit,0
18134,1476,1012,55942,POS,Deposit,0
18135,290,973,14491,Online,Payment,1
18136,2370,51,309,POS,Payment,0
18137,1905,814,85580,POS,Transfer,0
18138,814,543,5261,POS,Deposit,0
18139,615,269,31966,Online,Withdrawal,0
18140,285,762,42083,POS,Deposit,0
18141,1954,660,93289,ATM,Payment,0
18142,2461,1008,43780,ATM,Payment,0
18143,1404,51,73283,Online,Payment,1
18144,396,280,66413,ATM,Withdrawal,0
18145,1644,430,19684,Online,Deposit,0
18146,935,618,11395,ATM,Deposit,0
18147,426,935,36252,ATM,Withdrawal,0
18148,2388,682,69347,Online,Payment,0
18149,688,481,14556,ATM,Payment,0
18150,1785,705,58636,POS,Deposit,0
18151,1813,584,38905,Online,Payment,0
18152,1822,531,75183,Online,Deposit,0
18153,784,1061,84780,ATM,Deposit,0
18154,1075,894,22351,ATM,Deposit,0
18155,814,682,29185,Online,Withdrawal,0
18156,746,954,39624,POS,Deposit,0
18157,2379,829,76410,POS,Transfer,0
18158,661,1069,42467,Online,Payment,1
18159,2755,968,87577,Online,Withdrawal,0
18160,1682,804,9990,ATM,Transfer,0
18161,2243,947,72852,POS,Transfer,1
18162,265,430,69589,ATM,Transfer,0
18163,2390,835,79378,POS,Transfer,0
18164,2370,53,30175,Online,Payment,0
18165,1399,349,55238,ATM,Deposit,0
18166,2929,23,49819,ATM,Transfer,0
18167,1042,717,35924,Online,Transfer,0
18168,2305,747,9494,ATM,Deposit,0
18169,654,729,60696,ATM,Transfer,0
18170,876,325,21942,POS,Transfer,0
18171,937,1004,11613,ATM,Transfer,0
18172,1873,552,9057,ATM,Transfer,0
18173,2966,408,36630,Online,Transfer,0
18174,1409,694,57527,ATM,Payment,0
18175,125,466,91261,POS,Withdrawal,0
18176,2157,67,48264,Online,Withdrawal,0
18177,2203,337,78291,Online,Transfer,1
18178,210,657,32607,POS,Payment,0
18179,2468,184,11643,POS,Withdrawal,0
18180,611,459,55952,POS,Transfer,0
18181,795,858,92155,POS,Withdrawal,1
18182,1201,621,8960,POS,Transfer,0
18183,1248,384,89959,ATM,Transfer,0
18184,1129,574,22374,ATM,Withdrawal,0
18185,2531,285,10329,ATM,Withdrawal,0
18186,1137,1011,89453,POS,Transfer,1
18187,2343,228,70075,POS,Payment,0
18188,2956,239,67413,POS,Transfer,0
18189,24,895,60216,Online,Transfer,0
18190,2571,252,22388,Online,Transfer,0
18191,1692,590,8322,ATM,Payment,0
18192,2990,969,22101,POS,Deposit,0
18193,1097,577,48055,Online,Transfer,0
18194,2573,557,40871,Online,Payment,0
18195,1860,421,8233,Online,Withdrawal,0
18196,1574,1003,90721,Online,Payment,0
18197,2444,349,94521,POS,Transfer,0
18198,2965,917,10585,POS,Withdrawal,0
18199,95,637,65153,Online,Transfer,0
18200,2048,526,63482,POS,Transfer,0
18201,408,544,79757,Online,Withdrawal,0
18202,1908,1033,53585,ATM,Payment,0
18203,1200,400,93375,POS,Transfer,0
18204,1603,1079,94296,POS,Payment,0
18205,1862,210,89698,POS,Deposit,1
18206,1571,250,39252,Online,Payment,0
18207,104,845,44679,ATM,Withdrawal,0
18208,1685,381,70037,ATM,Transfer,0
18209,786,225,92889,Online,Transfer,0
18210,1487,304,9431,Online,Transfer,0
18211,790,799,93402,ATM,Withdrawal,0
18212,699,733,11183,POS,Withdrawal,0
18213,1686,166,47312,ATM,Withdrawal,0
18214,1836,440,58654,POS,Withdrawal,0
18215,1600,492,23656,Online,Payment,0
18216,481,23,51343,POS,Transfer,0
18217,1835,371,28983,Online,Payment,0
18218,1309,263,20692,Online,Transfer,0
18219,2814,1054,43462,ATM,Deposit,1
18220,1816,369,12618,ATM,Transfer,0
18221,2893,1071,19499,ATM,Withdrawal,0
18222,2234,5,88535,ATM,Withdrawal,0
18223,2841,504,46503,ATM,Transfer,0
18224,2733,32,41187,Online,Deposit,0
18225,565,1057,53244,POS,Deposit,0
18226,2911,572,5526,POS,Deposit,0
18227,1404,576,93961,ATM,Transfer,0
18228,1044,857,71685,POS,Transfer,0
18229,1616,916,73770,POS,Withdrawal,0
18230,1774,895,16627,ATM,Transfer,0
18231,622,951,99888,ATM,Payment,0
18232,1412,363,23728,POS,Transfer,0
18233,1411,163,52763,Online,Payment,0
18234,598,490,41802,POS,Payment,0
18235,189,45,71860,ATM,Transfer,0
18236,1301,359,62473,POS,Payment,0
18237,1057,744,37278,POS,Withdrawal,0
18238,2416,324,63309,Online,Deposit,0
18239,1668,516,30531,POS,Deposit,0
18240,996,610,20935,ATM,Transfer,0
18241,2831,805,86885,ATM,Deposit,0
18242,2360,557,29499,Online,Deposit,0
18243,1928,897,34741,Online,Deposit,0
18244,2516,600,12271,Online,Deposit,0
18245,997,422,47303,POS,Transfer,0
18246,2960,63,13475,Online,Withdrawal,0
18247,51,86,28053,Online,Withdrawal,0
18248,85,992,9338,POS,Withdrawal,0
18249,2750,1094,66405,POS,Withdrawal,0
18250,2542,611,69530,ATM,Deposit,0
18251,2469,932,52567,ATM,Deposit,0
18252,1416,466,1093,Online,Payment,0
18253,2280,118,70777,POS,Payment,0
18254,1930,183,84010,ATM,Transfer,0
18255,1764,189,15474,ATM,Deposit,0
18256,476,990,65072,POS,Withdrawal,1
18257,79,877,35171,Online,Payment,0
18258,492,173,67444,Online,Deposit,0
18259,809,472,39210,Online,Transfer,0
18260,940,904,16178,Online,Deposit,0
18261,2542,28,21101,Online,Deposit,0
18262,1942,40,12973,Online,Deposit,0
18263,982,867,59432,POS,Payment,0
18264,2054,459,59686,Online,Transfer,0
18265,1838,695,59107,ATM,Payment,0
18266,618,338,81631,ATM,Payment,0
18267,1153,771,27106,POS,Transfer,0
18268,2712,854,64729,Online,Payment,0
18269,2725,681,70157,POS,Payment,1
18270,1274,592,73337,ATM,Withdrawal,0
18271,1065,884,73539,POS,Withdrawal,0
18272,833,847,34376,Online,Deposit,0
18273,1716,112,86806,Online,Transfer,0
18274,1762,420,28949,Online,Deposit,0
18275,1919,845,91778,ATM,Withdrawal,0
18276,415,384,37304,Online,Deposit,0
18277,2278,891,649,ATM,Withdrawal,1
18278,1446,659,24595,ATM,Transfer,0
18279,944,1064,45478,Online,Transfer,0
18280,1679,790,60151,POS,Withdrawal,0
18281,2386,703,50567,POS,Transfer,0
18282,1726,761,10535,Online,Deposit,0
18283,800,449,78619,Online,Withdrawal,0
18284,1180,261,56873,Online,Deposit,0
18285,1188,680,95596,ATM,Withdrawal,0
18286,1247,387,91511,Online,Withdrawal,0
18287,2839,918,40410,Online,Payment,0
18288,1116,867,7937,Online,Withdrawal,0
18289,458,877,55527,Online,Payment,0
18290,838,569,14774,ATM,Withdrawal,0
18291,1326,19,16434,POS,Deposit,0
18292,1796,525,37327,Online,Payment,0
18293,2936,902,64882,Online,Transfer,0
18294,860,145,63189,ATM,Deposit,0
18295,1578,385,30429,ATM,Deposit,0
18296,582,775,20431,POS,Deposit,0
18297,716,859,68530,Online,Withdrawal,0
18298,1321,309,81698,ATM,Transfer,0
18299,1844,103,58548,Online,Transfer,1
18300,2645,1069,59038,POS,Deposit,0
18301,346,868,84948,POS,Transfer,0
18302,36,336,1148,ATM,Deposit,0
18303,2923,161,23018,ATM,Withdrawal,0
18304,982,456,32258,Online,Withdrawal,0
18305,158,317,63365,Online,Payment,0
18306,2960,328,12069,ATM,Deposit,0
18307,1464,741,74589,ATM,Payment,0
18308,2158,712,14149,POS,Transfer,0
18309,401,359,50714,POS,Withdrawal,0
18310,2010,983,37861,ATM,Deposit,0
18311,329,85,55068,ATM,Withdrawal,0
18312,1994,1091,38827,ATM,Withdrawal,0
18313,1988,618,40808,Online,Withdrawal,0
18314,1336,779,42380,ATM,Deposit,0
18315,819,164,91123,ATM,Payment,0
18316,2925,821,51348,Online,Payment,0
18317,13,648,62319,POS,Withdrawal,0
18318,1610,546,35270,ATM,Payment,0
18319,323,294,59314,ATM,Transfer,0
18320,604,934,58570,ATM,Payment,0
18321,1746,728,30535,ATM,Payment,0
18322,2605,19,77712,Online,Payment,0
18323,538,175,67389,POS,Withdrawal,0
18324,2222,387,89394,Online,Payment,0
18325,2995,984,32089,POS,Deposit,0
18326,440,598,83329,ATM,Withdrawal,0
18327,2465,108,88475,ATM,Payment,0
18328,40,140,80668,POS,Transfer,0
18329,1956,754,43167,ATM,Payment,0
18330,1889,151,53902,POS,Transfer,0
18331,2379,383,7931,ATM,Payment,0
18332,2170,1039,98902,ATM,Withdrawal,0
18333,1527,338,84214,ATM,Transfer,0
18334,638,740,89556,Online,Withdrawal,0
18335,862,594,32148,POS,Payment,0
18336,668,331,53247,Online,Deposit,0
18337,1369,648,73220,Online,Withdrawal,0
18338,217,466,57753,ATM,Deposit,0
18339,313,169,72937,POS,Withdrawal,0
18340,122,588,29888,ATM,Withdrawal,0
18341,2690,1080,71255,POS,Payment,0
18342,74,628,7213,Online,Payment,0
18343,230,928,42389,Online,Withdrawal,0
18344,246,194,71947,POS,Withdrawal,0
18345,2043,795,85062,Online,Payment,0
18346,1077,378,6672,Online,Deposit,0
18347,1575,687,663,Online,Withdrawal,0
18348,2085,93,95289,POS,Deposit,0
18349,1963,512,45576,ATM,Transfer,0
18350,2180,939,92729,Online,Deposit,0
18351,1713,217,2007,Online,Deposit,0
18352,2309,54,38328,ATM,Withdrawal,0
18353,2951,982,50170,Online,Withdrawal,0
18354,1349,996,13316,POS,Transfer,0
18355,2130,148,25409,POS,Payment,0
18356,287,1028,26876,Online,Deposit,0
18357,507,233,19185,POS,Withdrawal,0
18358,2469,333,31638,ATM,Withdrawal,0
18359,1257,286,43118,POS,Withdrawal,0
18360,1562,592,5352,Online,Deposit,0
18361,1306,781,87940,ATM,Transfer,0
18362,1201,149,43471,ATM,Transfer,0
18363,2912,282,51516,Online,Withdrawal,0
18364,2167,227,16642,POS,Transfer,0
18365,280,49,60239,ATM,Transfer,0
18366,388,1023,6391,ATM,Deposit,0
18367,903,372,33830,POS,Deposit,0
18368,44,526,40419,ATM,Withdrawal,0
18369,153,680,22333,POS,Payment,0
18370,1614,536,18004,ATM,Transfer,0
18371,595,92,29745,ATM,Deposit,0
18372,2979,489,26392,POS,Transfer,0
18373,2034,960,74703,Online,Transfer,0
18374,1907,53,66646,ATM,Withdrawal,0
18375,1742,386,19764,Online,Withdrawal,0
18376,422,99,86329,ATM,Transfer,0
18377,722,718,60375,ATM,Deposit,0
18378,2013,1087,45898,Online,Withdrawal,0
18379,1792,721,30056,Online,Payment,0
18380,1109,562,33916,POS,Transfer,0
18381,210,239,56858,Online,Deposit,0
